item	writer
38038	nm0661910
1223	nm0661910
3429	nm0661910
64285	nm0661910
25996	nm0662213
4801	nm0662213
2204	nm0662213
617	nm0662213
2690	nm0662529
26	nm0662529
5380	nm0662529
43744	nm0662530
94070	nm0662530
355	nm0662678
374	nm0662678
26870	nm0662678
6979	nm0662748
1396	nm0662748
5309	nm0663490
2724	nm0663490
5145	nm0664852
5142	nm0664852
3398	nm0665305
3397	nm0665305
1620	nm0666248
4238	nm0666248
58299	nm0666791
79091	nm0666791
103335	nm0666791
5804	nm0666791
4732	nm0666791
93272	nm0666791
106452	nm0667734
33817	nm0667734
1069	nm0668122
25999	nm0668122
3379	nm0668122
1068	nm0668122
8949	nm0668247
2599	nm0668247
5945	nm0668247
1392	nm0668247
50912	nm0668247
4638	nm0668247
91077	nm0668247
54004	nm0668247
86332	nm0668309
106072	nm0668309
53464	nm0668309
45732	nm0668309
41566	nm0668754
62137	nm0668754
4308	nm0668902
1059	nm0668902
1188	nm0668902
102407	nm0668902
79588	nm0668902
1282	nm0668998
2018	nm0668998
3159	nm0668998
67197	nm0669379
1833	nm0669379
73017	nm0669756
72733	nm0669756
4814	nm0669756
1282	nm0670328
596	nm0670328
2078	nm0670328
1032	nm0670328
1022	nm0670328
2085	nm0670328
1029	nm0670328
2087	nm0670328
2096	nm0670328
2099	nm0670328
1024	nm0670328
1025	nm0670328
111659	nm0670328
8874	nm0670408
51255	nm0670408
84772	nm0670408
103341	nm0670408
58162	nm0670408
63072	nm0671856
8956	nm0671856
6333	nm0672015
60040	nm0672015
89745	nm0672015
45499	nm0672015
485	nm0672015
2720	nm0672015
8831	nm0672015
4958	nm0672015
31221	nm0672015
6811	nm0672015
1282	nm0672093
2080	nm0672093
596	nm0672093
1032	nm0672093
1022	nm0672093
2087	nm0672093
2096	nm0672093
3964	nm0672093
111659	nm0672093
32	nm0672459
541	nm0672459
1266	nm0672459
3479	nm0672459
2322	nm0672459
6583	nm0672459
4618	nm0672459
2252	nm0672459
1960	nm0672546
26350	nm0672546
365	nm0672546
5325	nm0672769
27882	nm0672769
33672	nm0672769
7091	nm0673279
25777	nm0673279
952	nm0673279
3246	nm0674135
4857	nm0674135
1022	nm0674518
2096	nm0674518
5797	nm0674518
2125	nm0674518
90647	nm0674518
111659	nm0674518
6299	nm0674742
76054	nm0674742
1256	nm0674759
7835	nm0674759
2599	nm0674909
48696	nm0674909
6377	nm0677037
68954	nm0677037
50872	nm0677037
7040	nm0677514
45062	nm0677514
4085	nm0677943
4086	nm0677943
4084	nm0677943
5843	nm0677943
420	nm0677943
4677	nm0677943
473	nm0677943
82169	nm0678104
5128	nm0678104
5421	nm0678104
84395	nm0678104
106441	nm0678104
4844	nm0679037
88405	nm0679037
4126	nm0679037
6966	nm0679326
3981	nm0679326
2448	nm0679326
737	nm0679326
1687	nm0679326
464	nm0679326
4207	nm0679326
48385	nm0680846
86911	nm0680846
6188	nm0680846
102686	nm0680846
81537	nm0680846
3617	nm0680846
48416	nm0680846
7325	nm0680846
4886	nm0682066
88345	nm0682066
91233	nm0682066
81731	nm0682196
3251	nm0682196
3615	nm0682473
7374	nm0682473
1276	nm0682757
3362	nm0682757
7018	nm0682757
3873	nm0682757
307	nm0682830
306	nm0682830
308	nm0682830
1176	nm0682830
8656	nm0682830
26587	nm0682830
38159	nm0682830
5633	nm0682830
1883	nm0683282
59594	nm0683282
1213	nm0683380
16	nm0683380
100	nm0683380
588	nm0683724
595	nm0683724
239	nm0683724
6889	nm0683724
7374	nm0683724
1251	nm0684083
8154	nm0684083
7234	nm0684083
2351	nm0684083
8848	nm0684083
7067	nm0684083
4424	nm0684083
3481	nm0684336
1500	nm0684336
50872	nm0684342
95654	nm0684342
919	nm0685265
7132	nm0685265
8542	nm0685265
8456	nm0685316
4424	nm0685316
3360	nm0686233
524	nm0686233
6727	nm0686895
8499	nm0686895
57274	nm0687042
74750	nm0687042
62733	nm0687042
1282	nm0687624
1024	nm0687624
971	nm0688117
4187	nm0688117
952	nm0688117
3011	nm0688117
2455	nm0688279
653	nm0688279
4496	nm0688279
5784	nm0688282
1792	nm0688282
3484	nm0688282
4705	nm0688497
141	nm0688497
718	nm0688585
6119	nm0688585
50923	nm0689185
2725	nm0689185
50923	nm0689187
2725	nm0689187
2139	nm0690112
2123	nm0690112
85316	nm0690112
3200	nm0690431
5237	nm0690431
7624	nm0690431
48322	nm0690686
81156	nm0690686
5785	nm0690686
69	nm0690770
3177	nm0690770
5874	nm0690770
1917	nm0690798
292	nm0690798
82459	nm0692427
3494	nm0692427
7617	nm0692427
2916	nm0693956
95875	nm0693956
6378	nm0694526
2722	nm0694526
6378	nm0694638
2722	nm0694638
60816	nm0695332
60818	nm0695332
515	nm0695609
1296	nm0695609
3260	nm0695609
947	nm0696190
973	nm0696190
6660	nm0696247
8338	nm0696247
8516	nm0696247
5825	nm0696247
4194	nm0696247
47306	nm0696247
3802	nm0696267
4466	nm0696267
3978	nm0696267
3545	nm0696319
3068	nm0696319
3347	nm0696319
2181	nm0696319
8754	nm0696319
5938	nm0696319
3734	nm0696319
4951	nm0696319
2987	nm0696949
2701	nm0696949
53121	nm0696949
3988	nm0696949
7101	nm0696949
42732	nm0696949
832	nm0697115
2474	nm0697115
4661	nm0697115
159	nm0697115
3744	nm0697115
7354	nm0697115
4628	nm0697115
3554	nm0697656
62553	nm0697656
3868	nm0698493
3869	nm0698493
5541	nm0698493
1297	nm0698493
6888	nm0698493
44972	nm0698493
370	nm0698493
466	nm0698493
2378	nm0698493
2379	nm0698493
2380	nm0698493
2381	nm0698493
2382	nm0698493
2383	nm0698493
3525	nm0698493
2170	nm0698493
8387	nm0698493
86332	nm0698873
56174	nm0698873
3863	nm0698873
45442	nm0698873
39183	nm0698925
5016	nm0698925
4920	nm0698989
32349	nm0698989
2920	nm0699535
8786	nm0699535
6786	nm0700194
7486	nm0700194
6620	nm0700301
54780	nm0700301
6412	nm0700717
32349	nm0700717
49272	nm0701031
96079	nm0701031
63113	nm0701031
3082	nm0701031
5872	nm0701031
6550	nm0701031
90522	nm0701031
2633	nm0701233
2617	nm0701233
858	nm0701374
1221	nm0701374
2640	nm0701374
2023	nm0701374
2641	nm0701374
2642	nm0701374
4690	nm0701374
8239	nm0701918
52528	nm0701918
4899	nm0702912
3646	nm0702912
43558	nm0702912
26758	nm0703538
26875	nm0703538
2380	nm0704164
2381	nm0704164
2382	nm0704164
3208	nm0704164
9	nm0704164
688	nm0704164
4756	nm0704164
454	nm0704792
4577	nm0704792
2435	nm0704792
208	nm0705474
54686	nm0705474
58	nm0705535
2117	nm0705535
30850	nm0705535
3201	nm0706182
4830	nm0706182
26513	nm0706296
7017	nm0706296
879	nm0706311
5055	nm0706311
52722	nm0706898
68952	nm0706898
6966	nm0706898
1215	nm0706898
2687	nm0708319
1566	nm0708319
67867	nm0708870
1866	nm0708870
5605	nm0708903
90376	nm0708903
6873	nm0709070
4774	nm0709070
31867	nm0709070
2587	nm0709070
1	nm0710020
364	nm0710020
595	nm0710020
2355	nm0710020
45517	nm0710020
2089	nm0710020
4090	nm0710020
709	nm0710020
1022	nm0710683
2099	nm0710683
2712	nm0710698
26178	nm0710698
3097	nm0710723
2206	nm0710723
3739	nm0710723
25891	nm0710723
91077	nm0711110
102993	nm0711110
2611	nm0711905
34482	nm0711905
5005	nm0711905
3070	nm0711996
26391	nm0711996
3135	nm0712029
5122	nm0712029
4155	nm0712029
3467	nm0712419
4292	nm0712419
6452	nm0712419
5435	nm0712419
3501	nm0712419
8334	nm0712419
2212	nm0712653
25852	nm0712653
51080	nm0712753
68159	nm0712753
6932	nm0712753
91500	nm0712753
105504	nm0712753
37727	nm0712753
8831	nm0712753
1515	nm0712753
5107	nm0712753
436	nm0712753
1103	nm0712947
8618	nm0712947
25945	nm0712947
66547	nm0712947
454	nm0713128
2819	nm0713128
1959	nm0713128
3074	nm0713128
5707	nm0713128
3194	nm0713128
26564	nm0713128
7	nm0713128
60069	nm0714114
97913	nm0714114
8666	nm0714246
801	nm0714246
3553	nm0714246
3727	nm0714599
8501	nm0714599
50445	nm0714599
6058	nm0714695
43679	nm0714695
71252	nm0714695
3409	nm0714695
88932	nm0714695
1340	nm0715723
25755	nm0715723
1022	nm0716206
3964	nm0716206
80831	nm0716257
204	nm0716257
102684	nm0716347
70728	nm0716347
77201	nm0716347
51545	nm0716347
26947	nm0716347
34811	nm0716347
3991	nm0716391
6155	nm0716391
1289	nm0716585
5643	nm0716585
5684	nm0716585
65418	nm0716980
50259	nm0716980
59784	nm0717550
87222	nm0717550
67295	nm0717550
6294	nm0717550
328	nm0717550
77866	nm0717550
150	nm0718031
4446	nm0718031
27002	nm0718031
4855	nm0718466
2921	nm0718466
3699	nm0718466
4803	nm0718466
26283	nm0718466
4945	nm0718466
4957	nm0718466
26464	nm0718466
54272	nm0718514
69644	nm0718514
2792	nm0718514
1211	nm0718637
1835	nm0718637
3920	nm0718637
44195	nm0718646
72011	nm0718646
3134	nm0719756
6783	nm0719756
49355	nm0719756
32316	nm0719756
6957	nm0720135
4386	nm0720135
34321	nm0720135
74275	nm0720135
4291	nm0720334
8261	nm0720334
2203	nm0720904
2206	nm0720904
2187	nm0720904
6377	nm0721675
1907	nm0721675
4016	nm0721675
3159	nm0721675
4366	nm0721675
4526	nm0721800
3120	nm0721800
53460	nm0722610
86298	nm0722610
5804	nm0722610
7345	nm0722610
3646	nm0722610
43558	nm0722610
253	nm0723351
5128	nm0723351
5420	nm0723468
423	nm0723468
1907	nm0723633
783	nm0723633
5267	nm0723692
4019	nm0723692
80839	nm0723692
6887	nm0723692
49524	nm0723692
313	nm0723704
2033	nm0723704
6305	nm0723827
6271	nm0723827
26170	nm0723827
32596	nm0724167
3893	nm0724167
27456	nm0724255
4458	nm0724255
1370	nm0724514
145	nm0724514
32029	nm0724514
20	nm0724514
7294	nm0724514
65596	nm0724938
85354	nm0724938
82527	nm0725006
6519	nm0725006
42011	nm0725006
6662	nm0725009
6183	nm0725009
4802	nm0725009
43836	nm0725009
66798	nm0725009
60939	nm0725034
5414	nm0725034
61465	nm0725034
2136	nm0725075
788	nm0725075
7001	nm0725379
4830	nm0725379
3740	nm0725379
34334	nm0725379
2120	nm0725379
57	nm0725379
4835	nm0725564
7753	nm0725564
66544	nm0725766
4862	nm0725766
2890	nm0725983
105844	nm0725983
1627	nm0725983
5401	nm0725983
1920	nm0726472
1713	nm0726472
2553	nm0727211
332	nm0727211
2080	nm0727370
1032	nm0727370
1022	nm0727370
1029	nm0727370
2087	nm0727370
2096	nm0727370
3964	nm0727370
111659	nm0727370
905	nm0728307
25827	nm0728307
1934	nm0728307
973	nm0728307
944	nm0728307
7832	nm0728307
5449	nm0728307
5009	nm0729151
14	nm0729151
1947	nm0730385
3606	nm0730385
74089	nm0730385
3471	nm0730422
5039	nm0730422
3738	nm0730422
8169	nm0730422
1603	nm0730422
73681	nm0730422
8491	nm0730850
3406	nm0730850
3977	nm0730850
6503	nm0730850
364	nm0731271
661	nm0731271
6636	nm0731271
783	nm0731271
3615	nm0731271
2392	nm0731271
27619	nm0731271
26999	nm0731271
8337	nm0731592
7835	nm0731592
4327	nm0731679
7896	nm0731679
267	nm0731679
1299	nm0732430
1202	nm0732430
91128	nm0732430
4605	nm0732430
2166	nm0732430
3557	nm0732430
4595	nm0732430
912	nm0732452
8167	nm0732452
5644	nm0732452
4920	nm0732452
7061	nm0732452
2028	nm0734441
986	nm0734441
106072	nm0734441
3753	nm0734441
68358	nm0734472
1374	nm0734472
1376	nm0734472
1372	nm0734472
1356	nm0734472
102445	nm0734472
5944	nm0734472
329	nm0734472
1375	nm0734472
1371	nm0734472
2393	nm0734472
1373	nm0734472
6593	nm0734742
2014	nm0734742
6338	nm0734900
45208	nm0734900
54503	nm0736622
61024	nm0736622
83349	nm0736622
95720	nm0736622
102123	nm0736622
119141	nm0736622
58655	nm0736622
53996	nm0736966
6264	nm0736966
8666	nm0736966
4992	nm0737216
2432	nm0737216
56941	nm0737216
1888	nm0737216
84392	nm0738908
6873	nm0738908
62137	nm0738908
735	nm0739744
27744	nm0739744
1251	nm0740021
8154	nm0740021
2351	nm0740021
7067	nm0740021
4282	nm0740021
5803	nm0740115
6014	nm0740115
50806	nm0740115
32298	nm0740115
71156	nm0740160
112421	nm0740160
1885	nm0740400
3274	nm0740400
65230	nm0740400
34164	nm0740400
218	nm0740400
3987	nm0740400
640	nm0740400
5452	nm0740568
3394	nm0740568
249	nm0741262
1342	nm0741262
3397	nm0741439
5836	nm0741439
26303	nm0741544
4789	nm0741544
1078	nm0741582
1963	nm0741582
6584	nm0741582
1203	nm0741627
56093	nm0741627
77846	nm0741627
40973	nm0741627
2366	nm0741656
2367	nm0741656
2429	nm0741656
2430	nm0741656
3451	nm0741740
5602	nm0741740
4799	nm0741740
5801	nm0741740
7367	nm0741740
32298	nm0741740
65882	nm0742194
8968	nm0742194
6170	nm0742236
2077	nm0742236
5361	nm0742236
63992	nm0742279
72407	nm0742279
47382	nm0742279
78772	nm0742279
91104	nm0742279
98203	nm0742279
1372	nm0742797
4643	nm0742797
2643	nm0742797
2429	nm0742797
2405	nm0742797
7154	nm0742797
1833	nm0742797
419	nm0742797
79139	nm0742797
3930	nm0743232
4830	nm0743232
1083	nm0743232
8207	nm0743584
1687	nm0743584
3230	nm0743584
5304	nm0744023
31973	nm0744023
2862	nm0744023
3468	nm0744035
1942	nm0744035
25855	nm0744035
5653	nm0744081
26237	nm0744081
4306	nm0744429
6539	nm0744429
588	nm0744429
8360	nm0744429
45722	nm0744429
53125	nm0744429
2006	nm0744429
49278	nm0744429
53121	nm0744429
1882	nm0744429
1064	nm0744429
5882	nm0744429
1920	nm0744429
3483	nm0744429
78637	nm0744429
2092	nm0744429
64249	nm0744429
56775	nm0744429
39435	nm0744429
86880	nm0744429
103384	nm0744429
8623	nm0744562
1277	nm0744562
44100	nm0744562
2092	nm0744793
26999	nm0744793
52281	nm0744834
42723	nm0744834
6707	nm0744834
53435	nm0744834
356	nm0744839
41997	nm0744839
64957	nm0744839
3006	nm0744839
49822	nm0744839
5642	nm0744839
1726	nm0744839
5009	nm0744839
1727	nm0744839
91325	nm0744839
61075	nm0744980
6927	nm0744980
2808	nm0745330
2807	nm0745330
8814	nm0745861
46772	nm0745861
31445	nm0745861
6183	nm0745866
7223	nm0745866
4496	nm0745866
8368	nm0746830
40815	nm0746830
4896	nm0746830
5816	nm0746830
54001	nm0746830
69844	nm0746830
88125	nm0746830
81834	nm0746830
587	nm0748022
51698	nm0748022
1876	nm0748022
3476	nm0748022
70599	nm0748022
5054	nm0748022
5480	nm0748022
3502	nm0748022
1256	nm0748438
7132	nm0748438
7706	nm0748438
7091	nm0748438
4220	nm0748665
33646	nm0748665
673	nm0748874
317	nm0748874
5804	nm0748874
49013	nm0748874
33495	nm0748874
2360	nm0750000
8573	nm0750000
8133	nm0750000
3549	nm0750357
5644	nm0750357
4956	nm0750701
3841	nm0750701
4480	nm0751080
1970	nm0751080
3770	nm0751080
2890	nm0751102
125	nm0751102
574	nm0751102
8910	nm0751102
97921	nm0751102
106916	nm0751102
4963	nm0751207
8984	nm0751207
53322	nm0751207
4954	nm0751207
8183	nm0751516
4664	nm0751516
968	nm0751652
4533	nm0751652
8225	nm0751652
281	nm0751720
40959	nm0751720
1791	nm0751720
42197	nm0751720
58303	nm0752328
3892	nm0752328
3062	nm0752485
7980	nm0752485
90600	nm0752968
73323	nm0752968
951	nm0753452
7132	nm0753452
7706	nm0753452
947	nm0753452
25841	nm0753452
33312	nm0753452
3096	nm0753452
1282	nm0754836
596	nm0754836
1388	nm0755274
2727	nm0755274
1584	nm0755981
77658	nm0755981
4446	nm0756983
37830	nm0756983
2357	nm0758574
50912	nm0758574
898	nm0759029
1952	nm0759029
3735	nm0759029
3724	nm0759029
2018	nm0759041
1016	nm0759041
2846	nm0759166
4749	nm0759166
6695	nm0759207
24	nm0759207
4744	nm0759207
51705	nm0759270
33675	nm0759270
81804	nm0759270
364	nm0761498
588	nm0761498
595	nm0761498
76093	nm0761498
1907	nm0761498
5444	nm0761498
101142	nm0761498
5649	nm0762727
2634	nm0762727
2407	nm0764545
2408	nm0764545
63033	nm0764832
108729	nm0764832
1357	nm0764982
8533	nm0764982
8636	nm0765091
52722	nm0765091
3809	nm0765091
1956	nm0765091
6724	nm0765091
5364	nm0765091
3194	nm0765091
32234	nm0765091
2252	nm0765091
95510	nm0765091
3051	nm0765091
26745	nm0765091
5145	nm0765859
5142	nm0765859
27905	nm0766199
108979	nm0766199
7235	nm0766499
30745	nm0766499
841	nm0767110
26796	nm0767110
64497	nm0769227
4866	nm0769227
1201	nm0769249
58	nm0769249
4395	nm0769249
69784	nm0769840
8907	nm0769840
6951	nm0769840
7317	nm0769840
94677	nm0769840
3996	nm0770005
1635	nm0770005
232	nm0770005
55253	nm0770005
7023	nm0770005
3117	nm0770005
6534	nm0770005
70984	nm0770005
4743	nm0770005
2648	nm0770337
2633	nm0770337
2617	nm0770337
2805	nm0770649
569	nm0770649
5941	nm0770974
542	nm0770974
3243	nm0770974
5051	nm0771054
7352	nm0771054
52929	nm0771054
5803	nm0771065
6014	nm0771065
50806	nm0771065
32298	nm0771065
6280	nm0771228
69654	nm0771228
79860	nm0771228
80590	nm0771496
2561	nm0771496
2025	nm0771496
4488	nm0771512
161	nm0771512
5611	nm0771512
4616	nm0771512
1616	nm0771512
6271	nm0771535
4840	nm0771535
26360	nm0771535
1161	nm0772522
6226	nm0772522
4021	nm0773603
851	nm0773603
7070	nm0773660
5114	nm0773660
25945	nm0773660
5092	nm0773759
6464	nm0773759
1064	nm0774792
34332	nm0774792
2092	nm0774792
26999	nm0774792
353	nm0775017
48518	nm0775017
1945	nm0775977
3038	nm0775977
25839	nm0775977
6064	nm0775977
2071	nm0776068
4557	nm0776068
6345	nm0776068
4306	nm0776107
8360	nm0776107
53121	nm0776107
78637	nm0776107
13	nm0776107
64249	nm0776107
1246	nm0776114
2054	nm0776114
3809	nm0776114
2822	nm0776114
1503	nm0776114
7294	nm0776114
60487	nm0776433
48061	nm0776433
26133	nm0776433
7790	nm0776433
48059	nm0776433
7258	nm0777043
31225	nm0777043
818	nm0777442
585	nm0777442
4378	nm0778476
5423	nm0778476
945	nm0778818
7055	nm0778818
6031	nm0778818
7050	nm0778818
4294	nm0778818
1066	nm0778818
7045	nm0778819
5105	nm0778819
9004	nm0778819
65612	nm0778819
1363	nm0778819
1920	nm0779170
1848	nm0779170
8121	nm0779433
93422	nm0779433
2987	nm0780620
2701	nm0780620
53121	nm0780620
3988	nm0780620
7101	nm0780620
42732	nm0780620
594	nm0780799
596	nm0780799
1032	nm0780799
1022	nm0780799
2087	nm0780799
2096	nm0780799
1024	nm0780799
3964	nm0780799
111659	nm0780799
919	nm0780833
2398	nm0780833
7132	nm0780833
8542	nm0780833
25841	nm0780833
8920	nm0780833
277	nm0780833
2520	nm0780833
2857	nm0781777
4296	nm0781777
2779	nm0781895
25870	nm0781895
5397	nm0781895
58998	nm0781981
78209	nm0781981
91094	nm0781981
94266	nm0781981
81845	nm0782436
4557	nm0782436
1881	nm0782436
5388	nm0782711
62081	nm0782711
5464	nm0783100
4033	nm0783100
2719	nm0783100
74452	nm0783100
3785	nm0783536
4388	nm0783536
6888	nm0783536
44972	nm0783536
50798	nm0783536
743	nm0783536
57532	nm0783536
43919	nm0783536
1073	nm0783544
1350	nm0783544
3480	nm0783544
45662	nm0783544
2789	nm0783544
5127	nm0783544
2790	nm0783544
3705	nm0783544
3198	nm0783913
2819	nm0783913
7792	nm0783913
26152	nm0783913
4941	nm0783913
2367	nm0783913
7573	nm0783913
2529	nm0785245
3634	nm0785245
5398	nm0785245
26492	nm0785245
315	nm0785311
8268	nm0785311
5308	nm0785684
5309	nm0785684
7080	nm0786827
25797	nm0786827
45335	nm0786827
4047	nm0787033
2861	nm0787033
1610	nm0787072
7802	nm0787072
4754	nm0787289
5120	nm0787289
8879	nm0787289
2178	nm0787289
4212	nm0787289
47810	nm0787289
55278	nm0787289
2875	nm0787289
6077	nm0787289
3072	nm0788234
64575	nm0788234
3250	nm0788234
160	nm0788234
5303	nm0788234
711	nm0788454
3835	nm0788454
3593	nm0788526
520	nm0788526
4499	nm0788630
6183	nm0788630
4802	nm0788630
7082	nm0788630
8385	nm0788630
151	nm0788991
2919	nm0788991
26349	nm0788991
2090	nm0789100
2089	nm0789100
26198	nm0789520
5836	nm0789520
40962	nm0789520
2355	nm0789624
1566	nm0789624
914	nm0789737
7086	nm0789737
2018	nm0789873
3159	nm0789873
2048	nm0789873
2033	nm0789873
1256	nm0790654
7091	nm0790654
25777	nm0790654
788	nm0790775
4489	nm0790775
2379	nm0790775
2380	nm0790775
2381	nm0790775
2382	nm0790775
122	nm0790775
3821	nm0790775
25937	nm0791084
8695	nm0791084
1278	nm0791217
2648	nm0791217
1340	nm0791217
3928	nm0791217
273	nm0791217
41716	nm0791672
55116	nm0791672
4275	nm0792589
26513	nm0792589
4714	nm0792589
1340	nm0792670
3932	nm0792670
7311	nm0792670
31934	nm0792670
1936	nm0792670
25930	nm0792670
49688	nm0792670
2285	nm0792773
53887	nm0792773
928	nm0792845
1939	nm0792845
4184	nm0792845
25828	nm0792845
1363	nm0792845
26122	nm0793881
73290	nm0793881
353	nm0794326
315	nm0794326
741	nm0794385
27728	nm0794385
31184	nm0794385
4649	nm0795290
36477	nm0795290
2401	nm0795461
4947	nm0795461
4677	nm0795461
3054	nm0795575
3799	nm0795575
1214	nm0795953
1200	nm0795953
2916	nm0795953
8810	nm0795953
1320	nm0795953
1690	nm0795953
94864	nm0795953
56801	nm0795953
3802	nm0795953
95875	nm0795953
4466	nm0795953
2640	nm0795975
46530	nm0795975
2641	nm0795975
103042	nm0795975
80469	nm0795975
2642	nm0795975
2643	nm0795975
27155	nm0795975
99813	nm0795975
103659	nm0795975
2762	nm0796117
5502	nm0796117
3157	nm0796117
8783	nm0796117
45730	nm0796117
3994	nm0796117
60037	nm0796117
80846	nm0796117
102880	nm0796117
78893	nm0796117
1135	nm0796124
2059	nm0796124
6944	nm0796124
5247	nm0796124
5	nm0796124
8948	nm0796124
4080	nm0796124
2468	nm0796124
2640	nm0796950
46530	nm0796950
2641	nm0796950
103042	nm0796950
80469	nm0796950
2642	nm0796950
2643	nm0796950
27155	nm0796950
99813	nm0796950
103659	nm0796950
5625	nm0797869
49284	nm0797869
1950	nm0798103
2013	nm0798103
8147	nm0798103
2553	nm0798103
2524	nm0798103
332	nm0798103
4945	nm0798103
5119	nm0798105
26083	nm0798105
65939	nm0798628
44317	nm0798628
3249	nm0798646
88744	nm0798646
112623	nm0798646
879	nm0798646
61	nm0798646
81932	nm0798788
5810	nm0798788
74450	nm0799050
2581	nm0799050
66203	nm0799050
92509	nm0799050
88140	nm0800209
110102	nm0800209
3507	nm0800319
5021	nm0800319
2870	nm0800319
3244	nm0800319
5241	nm0800319
7250	nm0800319
4478	nm0800319
2736	nm0800319
55261	nm0800319
4480	nm0800796
1334	nm0800796
5952	nm0801728
1241	nm0801728
4624	nm0801728
1907	nm0802027
27619	nm0802027
2654	nm0802561
7883	nm0802561
74452	nm0802561
4225	nm0803203
2618	nm0803203
592	nm0803730
2174	nm0803730
1101	nm0803730
4084	nm0803730
5388	nm0804408
1889	nm0804408
58	nm0805073
100344	nm0805073
7579	nm0805756
25918	nm0805756
1021	nm0805965
489	nm0805965
48879	nm0806256
4727	nm0806256
542	nm0806416
473	nm0806416
106062	nm0806416
59900	nm0806912
97225	nm0806912
2085	nm0807977
1367	nm0807977
3991	nm0807977
6545	nm0807977
3469	nm0808414
4998	nm0808414
7380	nm0809006
2572	nm0809006
61250	nm0809006
70183	nm0809006
4447	nm0809006
44193	nm0809006
2391	nm0809895
58975	nm0809895
4448	nm0809899
3980	nm0809899
1282	nm0810324
594	nm0810324
596	nm0810324
1029	nm0810324
1024	nm0810324
2551	nm0811138
82053	nm0811138
1907	nm0811279
2687	nm0811279
783	nm0811279
1566	nm0811279
4388	nm0811360
8531	nm0811360
3268	nm0811414
2036	nm0811414
51662	nm0811583
69746	nm0811583
85510	nm0811583
109673	nm0811583
1271	nm0811807
4039	nm0811807
4929	nm0811807
26614	nm0811807
52042	nm0812121
7586	nm0812121
7307	nm0812121
4030	nm0812373
3889	nm0812373
1	nm0812513
53993	nm0812513
8372	nm0812513
46337	nm0812513
7161	nm0812513
6273	nm0813584
7054	nm0813584
2617	nm0814085
4270	nm0814085
7454	nm0814085
362	nm0814085
70336	nm0814085
60937	nm0814085
5076	nm0814085
1762	nm0814085
8	nm0814085
5313	nm0814085
2268	nm0815070
80463	nm0815070
89492	nm0815070
11	nm0815070
56788	nm0815070
490	nm0815070
103984	nm0815204
90528	nm0815204
66744	nm0815204
7319	nm0815418
5110	nm0815418
47640	nm0815418
750	nm0816143
3168	nm0816143
8494	nm0816143
7114	nm0816143
674	nm0816143
5796	nm0816143
8533	nm0817023
2497	nm0817023
74688	nm0817023
62137	nm0817023
5066	nm0817023
100527	nm0817023
77414	nm0817023
8712	nm0818415
6358	nm0818415
8712	nm0818416
6358	nm0818416
1261	nm0818547
6812	nm0818547
31687	nm0818746
27619	nm0818746
1909	nm0819487
60760	nm0819487
5391	nm0819613
1875	nm0819613
5391	nm0819614
1875	nm0819614
1785	nm0820669
426	nm0820669
114552	nm0820934
48414	nm0820934
1282	nm0821707
1029	nm0821707
2018	nm0821707
2099	nm0821707
6743	nm0821716
5440	nm0821716
59725	nm0823015
78174	nm0823015
5577	nm0824882
6155	nm0824882
1219	nm0825010
2389	nm0825010
4306	nm0825308
8360	nm0825308
53121	nm0825308
78637	nm0825308
64249	nm0825308
3271	nm0825705
3095	nm0825705
949	nm0825705
4178	nm0825705
2202	nm0825705
90647	nm0825738
64249	nm0825738
4718	nm0825738
5080	nm0825738
73106	nm0825738
3671	nm0825799
921	nm0825799
5568	nm0825799
58803	nm0826042
5900	nm0826042
3324	nm0826042
32019	nm0826042
27821	nm0826369
4811	nm0826369
8360	nm0826425
2354	nm0826425
4990	nm0826425
3990	nm0826425
31422	nm0826425
8256	nm0826554
7092	nm0826554
87232	nm0826714
86332	nm0826714
6624	nm0826714
3512	nm0827632
101973	nm0827632
1327	nm0827839
33085	nm0827839
1103	nm0827856
53827	nm0827856
48322	nm0828177
81156	nm0828177
5785	nm0828177
1835	nm0828342
2861	nm0828342
100527	nm0828342
5324	nm0828342
3811	nm0828350
324	nm0828350
27036	nm0828350
6405	nm0829044
8521	nm0829044
1337	nm0829044
107	nm0829044
5882	nm0829044
7208	nm0829044
1610	nm0829329
6101	nm0829329
349	nm0829329
3256	nm0829329
898	nm0829330
932	nm0829330
25850	nm0829330
927	nm0829330
7058	nm0829330
25795	nm0829330
7585	nm0829330
4041	nm0829343
2950	nm0829343
191	nm0829343
6764	nm0829739
26870	nm0829739
4306	nm0830294
8360	nm0830294
1405	nm0830294
53121	nm0830294
78637	nm0830294
64249	nm0830294
72701	nm0830294
4957	nm0830472
2476	nm0830472
55290	nm0830760
80489	nm0830760
50601	nm0830969
5421	nm0830969
1339	nm0831290
1348	nm0831290
2644	nm0831290
5489	nm0831290
3928	nm0831290
5649	nm0831290
12	nm0831290
4518	nm0831290
114795	nm0831290
79879	nm0831457
55245	nm0831457
7319	nm0831479
5110	nm0831479
47640	nm0831479
78209	nm0831557
91094	nm0831557
64969	nm0831557
42011	nm0831557
94266	nm0831557
32139	nm0831919
8153	nm0831919
6873	nm0832043
4774	nm0832043
31867	nm0832043
2587	nm0832043
911	nm0832099
3384	nm0832099
4795	nm0832099
257	nm0832099
5472	nm0832099
86332	nm0833089
63062	nm0833089
7649	nm0833089
7810	nm0833089
72489	nm0833089
7812	nm0833089
7811	nm0833089
51562	nm0833089
