item	title
2802	Tequila Sunrise (1988)
6021	American Friend, The (Amerikanische Freund, Der) (1977)
31934	Four Feathers, The (1939)
31770	Night and the City (1950)
6306	I Am Trying to Break Your Heart (2002)
1929	Grand Hotel (1932)
44587	Nanook of the North (1922)
5516	Read My Lips (Sur mes lèvres) (2001)
25866	Sea Hawk, The (1940)
2518	Night Shift (1982)
7241	Kanal (1957)
43869	Curious George (2006)
85	Angels and Insects (1995)
5119	Saturday Night and Sunday Morning (1960)
2611	Winslow Boy, The (1999)
4077	With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)
7883	I Walked with a Zombie (1943)
4276	Lost in America (1985)
8923	Tess (1979)
5383	Hound of the Baskervilles, The (1959)
5214	Oh, God! (1977)
7936	Shame (Skammen) (1968)
7940	Magician, The (Ansiktet) (1958)
5434	Sorry, Wrong Number (1948)
7212	I Was a Male War Bride (1949)
25865	Letter, The (1940)
1940	Gentleman's Agreement (1947)
32853	Sorrow and the Pity, The (Le chagrin et la pitié) (1969)
8451	Blackboard Jungle (1955)
7114	Collector, The (1965)
2097	Something Wicked This Way Comes (1983)
6898	Sweet Sixteen (2002)
32770	Brothers (Brødre) (2004)
6983	Jane Eyre (1944)
5548	Down and Out in Beverly Hills (1986)
7078	Jezebel (1938)
7011	Bullfighter, The (Matador) (1986)
54513	Talk to Me (2007)
32943	Life Is Sweet (1990)
3036	Quest for Fire (Guerre du feu, La) (1981)
6967	Dead of Night (1945)
7577	Magic Flute, The (Trollflöjten) (1975)
4788	Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)
2240	My Bodyguard (1980)
3289	Not One Less (Yi ge dou bu neng shao) (1999)
6356	Gunfight at the O.K. Corral (1957)
74750	[REC]² (2009)
1936	Mrs. Miniver (1942)
26663	Monsieur Hire (1989)
5569	Last House on the Left, The (1972)
53769	In Search of a Midnight Kiss (2007)
26527	What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)
45221	Stick It (2006)
31702	Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004)
8331	Man Who Came to Dinner, The (1942)
58492	Snow Angels (2007)
5073	Son's Room, The (Stanza del figlio, La) (2001)
26302	Scarecrow (1973)
71542	September Issue, The (2009)
65577	Tale of Despereaux, The (2008)
26318	Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)
32160	Twentieth Century (1934)
7705	Pat and Mike (1952)
1683	Wings of the Dove, The (1997)
4345	Anniversary Party, The (2001)
1365	Ridicule (1996)
5398	Requiem for a Heavyweight (1962)
6609	Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)
7058	Life with Father (1947)
8785	Early Summer (Bakushû) (1951)
32525	Earrings of Madame de..., The (Madame de...) (1953)
26178	Two for the Road (1967)
1184	Mediterraneo (1991)
6228	Talk of the Town, The (1942)
3426	Jungle Fever (1991)
26240	Beguiled, The (1971)
8767	Big Clock, The (1948)
5963	Children's Hour, The (1961)
47778	Quinceañera (2006)
1192	Paris Is Burning (1990)
4801	Little Foxes, The (1941)
6571	Mondays in the Sun (Lunes al sol, Los) (2002)
3102	Jagged Edge (1985)
31260	Boys Town (1938)
935	Band Wagon, The (1953)
6984	Tale of Two Cities, A (1935)
4688	Black Robe (1991)
1859	Taste of Cherry (Ta'm e guilass) (1997)
25870	Here Comes Mr. Jordan (1941)
8270	Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)
55067	Requiem (2006)
4480	Blob, The (1988)
7126	Killing of a Chinese Bookie, The (1976)
8379	Dresser, The (1983)
3787	Shower (Xizao) (1999)
57845	Joe Strummer: The Future Is Unwritten (2007)
60758	Brideshead Revisited (2008)
4956	Stunt Man, The (1980)
4283	Fellini's Roma (Roma) (1972)
3232	Seven Chances (1925)
48879	Catch a Fire (2006)
2847	Only Angels Have Wings (1939)
26208	My Night At Maud's (Ma Nuit Chez Maud) (1969)
2796	Funny Farm (1988)
3167	Carnal Knowledge (1971)
3516	Bell, Book and Candle (1958)
4297	Pelle the Conqueror (Pelle erobreren) (1987)
6178	Patch of Blue, A (1965)
26788	Story of Qiu Ju, The (Qiu Ju da guan si) (1992)
7942	Summer with Monika (Sommaren med Monika) (1953)
4806	Shop on Main Street, The (Obchod na korze) (1965)
5801	Russians Are Coming, the Russians Are Coming, The (1966)
4194	I Know Where I'm Going! (1945)
1050	Looking for Richard (1996)
7061	Dark Victory (1939)
3094	Maurice (1987)
7702	Bells of St. Mary's, The (1945)
6358	Kiss Me Kate (1953)
495	In the Realm of the Senses (Ai no corrida) (1976)
51678	Julius Caesar (1953)
8752	Set-Up, The (1949)
190	Safe (1995)
26231	Performance (1970)
7039	Thunderheart (1992)
3854	Aimée & Jaguar (1999)
7835	Song of the Thin Man (1947)
2077	Journey of Natty Gann, The (1985)
30712	Narrow Margin, The (1952)
757	Ashes of Time (Dung che sai duk) (1994)
51007	Days of Glory (Indigènes) (2006)
1904	Henry Fool (1997)
58879	Shine a Light (2008)
5258	George Washington (2000)
6031	Imitation of Life (1959)
3724	Coming Home (1978)
8933	Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)
57792	Caramel (Sukkar banat) (2007)
8496	Panic in Needle Park, The (1971)
3028	Taming of the Shrew, The (1967)
7990	Rock 'N' Roll High School (1979)
421	Black Beauty (1994)
702	Faces (1968)
49422	OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)
4337	Sand Pebbles, The (1966)
26758	All the Mornings of the World (Tous les matins du monde) (1991)
3700	Brother from Another Planet, The (1984)
32591	Look at Me (Comme une image) (2004)
6051	Harder They Come, The (1973)
41226	Sounder (1972)
2575	Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)
34482	Browning Version, The (1951)
5974	Thief of Bagdad, The (1940)
3223	Zed & Two Noughts, A (1985)
3865	Original Kings of Comedy, The (2000)
47978	SherryBaby (2006)
7059	National Velvet (1944)
25947	Unfaithfully Yours (1948)
6126	Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)
31617	El Cid (1961)
2247	Married to the Mob (1988)
8601	Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
1860	Character (Karakter) (1997)
4495	Crossing Delancey (1988)
5001	Sahara (1943)
4798	Indiscreet (1958)
4999	Dodsworth (1936)
7301	Diary of a Country Priest (Journal d'un curé de campagne) (1951)
55205	Interview (2007)
6798	Bugsy Malone (1976)
5279	Impromptu (1991)
6918	Unvanquished, The (Aparajito) (1957)
6452	Long, Hot Summer, The (1958)
6230	Bang the Drum Slowly (1973)
34359	Georgy Girl (1966)
55063	My Winnipeg (2007)
7487	Henry & June (1990)
25795	Dinner at Eight (1933)
5914	Vernon, Florida (1981)
4785	Great Silence, The (Grande silenzio, Il) (1969)
89535	Havre, Le (2011)
3379	On the Beach (1959)
5642	Onion Field, The (1979)
8017	10 Rillington Place (1971)
31956	5x2 (2004)
5799	Exodus (1960)
3655	Blow-Out (La grande bouffe) (1973)
8938	Tarnation (2003)
4237	Gleaners & I, The (Les glaneurs et la glaneuse) (2000)
6516	Anastasia (1956)
1948	Tom Jones (1963)
6400	Murder on a Sunday Morning (Un coupable idéal) (2001)
1395	Tin Men (1987)
4318	Postcards From the Edge (1990)
37545	Woyzeck (1979)
6125	Secret Policeman's Other Ball, The (1982)
632	Land and Freedom (Tierra y libertad) (1995)
3368	Big Country, The (1958)
32234	Julia (1977)
4811	Quadrophenia (1979)
32239	Save the Green Planet! (Jigureul jikyeora!) (2003)
8126	Shock Corridor (1963)
60295	Up the Yangtze (2007)
31035	Testament (1983)
2972	Red Sorghum (Hong gao liang) (1987)
25752	Freshman, The (1925)
6467	Quai des Orfèvres (Jenny Lamour) (1947)
25901	Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)
58334	Hallam Foe (Mister Foe) (2007)
5038	Flight of Dragons, The (1982)
5101	Richard Pryor Here and Now (1983)
43910	Neil Young: Heart of Gold (2006)
4151	Taste of Others, The (Le goût des autres) (2000)
3015	Coma (1978)
3456	Color of Paradise, The (Rang-e khoda) (1999)
7489	Nasty Girl, The (schreckliche Mädchen, Das) (1990)
27271	Taboo (Gohatto) (1999)
8520	Deep Cover (1992)
4411	Sons of Katie Elder (1965)
38188	Bubble (2006)
8661	How the West Was Won (1962)
26283	Charley Varrick (1973)
6581	Private Life of Sherlock Holmes, The (1970)
8786	Port of Shadows (Quai des brumes) (1938)
26313	California Split (1974)
3872	Suddenly, Last Summer (1959)
26631	Alice (Neco z Alenky) (1988)
6466	Mississippi Masala (1991)
7897	Ballad of Cable Hogue, The (1970)
2171	Next Stop Wonderland (1998)
44168	Naked Spur, The (1953)
3713	Long Walk Home, The (1990)
3338	For All Mankind (1989)
7815	True Stories (1986)
58876	Stop-Loss (2008)
8989	Damn Yankees! (1958)
31590	Hands Off the Loot (Touchez pas au grisbi) (1954)
53887	O Lucky Man! (1973)
25943	Naked City, The (1948)
25930	Odd Man Out (1947)
6779	Same Time, Next Year (1978)
6727	Targets (1968)
55620	For the Bible Tells Me So (2007)
47274	Murmur of the Heart (Le souffle au coeur) (1971)
6192	Open Hearts (Elsker dig for evigt) (2002)
25839	Nothing Sacred (1937)
5682	Grey Zone, The (2001)
6684	Death in Venice (Morte a Venezia) (1971)
5368	Ballad of a Soldier (Ballada o soldate) (1959)
8446	Sands of Iwo Jima (1949)
25833	Camille (1936)
7243	Intolerance: Love's Struggle Throughout the Ages (1916)
6237	Glenn Miller Story, The (1953)
6035	Pépé le Moko (1937)
5605	Ratcatcher (1999)
62912	High School Musical 3: Senior Year (2008)
5002	Fritz the Cat (1972)
61257	I.O.U.S.A. (a.k.a. IOUSA) (2008)
5649	Horror of Dracula (Dracula) (1958)
60763	American Teen (2008)
7334	Front, The (1976)
6671	Angel at My Table, An (1990)
44657	Mouchette (1967)
7302	Thief of Bagdad, The (1924)
6782	Leningrad Cowboys Go America (1989)
7054	Little Women (1949)
25929	Nightmare Alley (1947)
4433	Written on the Wind (1956)
334	Vanya on 42nd Street (1994)
1880	Lawn Dogs (1997)
7586	Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)
32371	Call Northside 777 (1948)
5435	Hombre (1967)
5847	Ragtime (1981)
3501	Murphy's Romance (1985)
33558	Snow Walker, The (2003)
27366	Werckmeister Harmonies (Werckmeister harmóniák) (2000)
937	Love in the Afternoon (1957)
56508	Starting Out in the Evening (2007)
6232	Born Free (1966)
27876	Schultze Gets the Blues (2003)
60503	Katyn (2007)
5818	Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)
3158	Emperor and the Assassin, The (Jing ke ci qin wang) (1999)
32139	Agony and the Ecstasy, The (1965)
26681	Bullet in the Head (1990)
8385	Lover Come Back (1961)
574	Spanking the Monkey (1994)
7918	Indian Runner, The (1991)
8584	Leave Her to Heaven (1945)
33539	Deep Blue (2003)
26241	Devils, The (1971)
4395	Big Deal on Madonna Street (I Soliti Ignoti) (1958)
2425	General, The (1998)
4135	Monster Squad, The (1987)
3970	Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)
5763	Lola (1981)
1187	Passion Fish (1992)
32022	Gunner Palace (2004)
8844	Camera Buff (Amator) (1979)
8511	Immigrant, The (1917)
1162	Ruling Class, The (1972)
1875	Clockwatchers (1997)
3855	Affair of Love, An (Liaison pornographique, Une) (1999)
8484	Human Condition I, The (Ningen no joken I) (1959)
6032	Little Romance, A (1979)
3076	Irma la Douce (1963)
6988	Broken Blossoms or The Yellow Man and the Girl (1919)
6118	Blind Chance (Przypadek) (1981)
363	Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)
6638	Valley Girl (1983)
5145	Loves of a Blonde (Lásky jedné plavovlásky) (1965)
5224	Promises (2001)
4186	Fortune Cookie, The (1966)
59519	Reprise (2006)
2165	Your Friends and Neighbors (1998)
8602	Shadows (1959)
4847	Fat Girl (À ma soeur!) (2001)
3621	Possession (1981)
4813	When Worlds Collide (1951)
149	Amateur (1994)
8650	Long Day's Journey Into Night (1962)
4971	Moscow on the Hudson (1984)
4399	Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)
346	Backbeat (1993)
72703	Me and Orson Welles (2008)
5142	Firemen's Ball, The (Horí, má panenko) (1967)
3245	I Am Cuba (Soy Cuba/Ya Kuba) (1964)
3311	Man from Laramie, The (1955)
2075	Mephisto (1981)
1068	Crossfire (1947)
1024	Three Caballeros, The (1945)
3150	War Zone, The (1999)
58246	Grace Is Gone (2007)
25961	Gunfighter, The (1950)
2593	Monster, The (Mostro, Il) (1994)
33454	Léolo (1992)
49265	Shooting Dogs (a.k.a. Beyond the Gates) (2005)
49355	Bête humaine, La (1938)
483	King of the Hill (1993)
6229	Two-Lane Blacktop (1971)
7338	Richard III (1955)
32369	Panic in the Streets (1950)
116	Anne Frank Remembered (1995)
25945	They Live by Night (1949)
32721	Battle of the Bulge (1965)
32792	Red Desert (Deserto rosso, Il) (1964)
27812	Festival Express (2003)
5007	Topkapi (1964)
4043	At Close Range (1986)
5940	Eating Raoul (1982)
3816	Official Story, The (La historia oficial) (1985)
1085	Old Man and the Sea, The (1958)
8768	Criss Cross (1949)
60341	Standard Operating Procedure (2008)
8753	Unprecedented: The 2000 Presidential Election (2002)
2969	Man and a Woman, A (Un homme et une femme) (1966)
31347	Christmas in July (1940)
4840	Last Metro, The (Dernier métro, Le) (1980)
8208	Razor's Edge, The (1946)
4046	Friendly Persuasion (1956)
49263	Fuck (2005)
25918	Tree Grows in Brooklyn, A (1945)
6064	Harder They Fall, The (1956)
5397	Monkey Business (1952)
25993	Magnificent Obsession (1954)
3637	Vagabond (Sans toit ni loi) (1985)
8256	Queen Christina (1933)
26796	Heart in Winter, A (Un coeur en hiver) (1992)
5122	Summer of '42 (1971)
3738	Sugarland Express, The (1974)
3010	Rosetta (1999)
81385	Of Gods and Men (Des hommes et des dieux) (2010)
41721	Look Both Ways (2005)
33603	Simon (2004)
8718	Snake Pit, The (1948)
4769	Into the Arms of Strangers: Stories of the Kindertransport (2000)
8275	College (1927)
30701	Chimes at Midnight (Campanadas a medianoche) (1965)
6599	Accattone (1961)
4282	Satyricon (1969)
26119	Naked Kiss, The (1964)
3099	Shampoo (1975)
5560	À nous la liberté (Freedom for Us) (1931)
2939	Niagara (1953)
2784	Masque of the Red Death, The (1964)
86884	Kid With a Bike, The (Le gamin au vélo) (2011)
4484	Camille Claudel (1988)
8456	Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)
6450	Heaven Knows, Mr. Allison (1957)
321	Strawberry and Chocolate (Fresa y chocolate) (1993)
6630	Inn of the Sixth Happiness, The (1958)
6226	Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)
56060	I Served the King of England (Obsluhoval jsem anglického krále) (2006)
4024	House of Mirth, The (2000)
6457	Sink the Bismark! (1960)
5601	Yearling, The (1946)
4428	Misfits, The (1961)
4441	Game of Death (1978)
5765	Looney, Looney, Looney Bugs Bunny Movie, The (1981)
4768	Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)
4216	Longtime Companion (1990)
41585	Kiss of Death (1947)
4424	Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)
7092	Anna Karenina (1935)
25916	They Were Expendable (1945)
5005	Separate Tables (1958)
3547	Prick Up Your Ears (1987)
2069	Trip to Bountiful, The (1985)
47306	Canterbury Tale, A (1944)
5226	All the Right Moves (1983)
1660	Eve's Bayou (1997)
25766	Crowd, The (1928)
48682	Offside (2006)
3680	Decline of Western Civilization Part II: The Metal Years, The (1988)
7141	My Flesh and Blood (2003)
26083	Loneliness of the Long Distance Runner, The (1962)
4403	Fall of the House of Usher, The (House of Usher) (1960)
60482	Towelhead (a.k.a. Nothing is Private) (2007)
1545	Ponette (1996)
2782	Pit and the Pendulum, The (1961)
7585	Summertime (1955)
8273	Tale of Ham and Passion, A (Jamón, Jamón) (1992)
3205	Black Sunday (La maschera del demonio) (1960)
3696	Night of the Creeps (1986)
31255	Ice Station Zebra (1968)
5012	Yentl (1983)
32261	Thirty Seconds Over Tokyo (1944)
46959	Colour Me Kubrick: A True...ish Story (2005)
5859	Southern Comfort (1981)
5125	Used Cars (1980)
5272	Time Out (L'emploi du temps) (2001)
4116	Hollywood Shuffle (1987)
44301	Lights in the Dusk (Laitakaupungin valot) (2006)
6409	Bend of the River (1952)
43	Restoration (1995)
7134	Element of Crime, The (Forbrydelsens Element) (1984)
3678	Man with the Golden Arm, The (1955)
81456	Heartbeats (Les amours imaginaires) (2010)
25941	Letter from an Unknown Woman (1948)
659	Purple Noon (Plein soleil) (1960)
7650	Witchfinder General (Conquerer Worm, The) (1968)
8335	Make Way for Tomorrow (1937)
3320	Mifune's Last Song (Mifunes sidste sang) (1999)
4330	Scarlet Empress, The (1934)
52528	Tristana (1970)
2057	Incredible Journey, The (1963)
31030	I Remember Mama (1948)
7128	Things to Come (1936)
25835	Dead End (1937)
70846	Lorna's Silence (Le silence de Lorna) (2008)
1937	Going My Way (1944)
2848	Othello (Tragedy of Othello: The Moor of Venice, The) (1952)
6840	Hospital, The (1971)
40988	Hondo (1953)
60735	Shotgun Stories (2007)
4183	Unbelievable Truth, The (1989)
31950	Curse of the Demon (Night of the Demon) (1957)
60418	Kabluey (2007)
3849	Spiral Staircase, The (1946)
1450	Prisoner of the Mountains (Kavkazsky plennik) (1996)
8153	Lust for Life (1956)
4930	Funeral in Berlin (1966)
2272	One True Thing (1998)
2370	Emerald Forest, The (1985)
897	For Whom the Bell Tolls (1943)
25962	King Solomon's Mines (1950)
8133	Inheritance, The (Arven) (2003)
84240	Even the Rain (También la lluvia) (2010)
8336	Major and the Minor, The (1942)
8920	Country Girl, The (1954)
2757	Frances (1982)
61678	Foot Fist Way, The (2006)
7787	To Hell and Back (1955)
69988	Humpday (2009)
4420	Barefoot Contessa, The (1954)
2221	Blackmail (1929)
2227	Lodger: A Story of the London Fog, The (1927)
5499	Robin and Marian (1976)
6211	Ten (2002)
6082	Grey Fox, The (1982)
1169	American Dream (1990)
5937	Danton (1983)
25797	Gold Diggers of 1933 (1933)
51991	Italian, The (Italianetz) (2005)
50259	Old Joy (2006)
68324	Girlfriend Experience, The (2009)
5202	Mon oncle d'Amérique (1980)
2988	Melvin and Howard (1980)
2238	Seven Beauties (Pasqualino Settebellezze) (1976)
6195	Stone Reader (2002)
1846	Nil By Mouth (1997)
3734	Prince of the City (1981)
8227	Drums Along the Mohawk (1939)
7219	They Drive by Night (1940)
7051	What's New, Pussycat (1965)
3808	Two Women (Ciociara, La) (1960)
746	Force of Evil (1948)
1414	Mother (1996)
90809	Tomboy (2011)
4927	Last Wave, The (1977)
5696	Urban Cowboy (1980)
7211	People Will Talk (1951)
7394	Those Magnificent Men in Their Flying Machines (1965)
26147	Thousand Clowns, A (1965)
61967	Autumn Afternoon, An (Sanma no aji) (1962)
49200	Foreign Affair, A (1948)
1925	Wings (1927)
1191	Madonna: Truth or Dare (1991)
26139	In Harm's Way (1965)
31359	Moolaadé (2004)
2938	Man Facing Southeast (Hombre mirando al sudeste) (1986)
7742	Baxter (1989)
970	Beat the Devil (1953)
43497	Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972)
38198	Darwin's Nightmare (2004)
8710	Map of the Human Heart (1993)
5660	Seance on a Wet Afternoon (1964)
3024	Piranha (1978)
31687	Pooh's Heffalump Movie (2005)
6809	Tightrope (1984)
7580	Man in the Gray Flannel Suit, The (1956)
25905	Miracle of Morgan's Creek, The (1944)
352	Crooklyn (1994)
50229	Young Girls of Rochefort, The (Demoiselles de Rochefort, Les) (1967)
6047	Dead Reckoning (1947)
27255	Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)
43934	Deep Sea 3D (2006)
2880	Armour of God (Long xiong hu di) (1987)
63446	Christmas Tale, A (Un conte de Noël) (2008)
32316	River, The (1951)
45335	Footlight Parade (1933)
2074	Night Porter, The (Portiere di notte, Il) (1974)
3859	Eyes of Tammy Faye, The (2000)
38994	Separate Lies (2005)
4473	Bat*21 (1988)
4179	Pixote (1981)
5619	Trials of Henry Kissinger, The (2002)
32349	Stella Dallas (1937)
3406	Captain Horatio Hornblower R.N. (1951)
5986	Fat City (1972)
3417	Crimson Pirate, The (1952)
2481	My Name Is Joe (1998)
8143	Lola Montès (1955)
