item	genre
53887	Comedy
53887	Drama
53887	Fantasy
53887	Musical
25943	Crime
25943	Drama
25943	Film-Noir
25943	Mystery
25930	Crime
25930	Drama
25930	Film-Noir
25930	Thriller
6779	Comedy
6779	Drama
6779	Romance
6727	Crime
6727	Thriller
55620	Documentary
47274	Drama
6192	Romance
25839	Comedy
25839	Drama
25839	Romance
5682	Drama
6684	Drama
6684	Romance
5368	Drama
5368	Romance
5368	War
8446	Action
8446	Drama
8446	Romance
8446	War
25833	Drama
25833	Romance
7243	Drama
6237	Drama
6035	Crime
6035	Drama
6035	Romance
5605	Drama
62912	Musical
5002	Animation
61257	Documentary
5649	Horror
60763	Documentary
7334	Comedy
7334	Drama
6671	Drama
44657	Drama
7302	Action
7302	Adventure
7302	Fantasy
6782	Comedy
6782	Musical
7054	Drama
25929	Drama
25929	Film-Noir
4433	Drama
334	Drama
1880	Drama
7586	Drama
7586	Thriller
7586	War
32371	Crime
32371	Drama
32371	Film-Noir
5435	Western
5847	Drama
3501	Comedy
3501	Romance
33558	Adventure
33558	Drama
27366	Drama
937	Comedy
937	Romance
56508	Drama
6232	Adventure
6232	Children
6232	Drama
27876	Comedy
27876	Drama
60503	Drama
60503	War
5818	Drama
5818	Romance
3158	Drama
32139	Drama
26681	Action
26681	Drama
26681	War
8385	Comedy
8385	Romance
574	Comedy
574	Drama
7918	Drama
8584	Drama
8584	Film-Noir
33539	Documentary
26241	Drama
4395	Comedy
4395	Crime
2425	Crime
4135	Adventure
4135	Comedy
4135	Horror
3970	Horror
5763	Drama
1187	Drama
32022	Documentary
32022	War
8844	Drama
8511	Comedy
1162	Comedy
1162	Drama
1875	Comedy
3855	Drama
3855	Romance
8484	Drama
8484	War
6032	Comedy
6032	Romance
3076	Comedy
6988	Drama
6988	Romance
6118	Drama
363	Documentary
6638	Comedy
6638	Romance
5145	Comedy
5145	Drama
5145	Romance
5224	Documentary
4186	Comedy
4186	Drama
4186	Romance
59519	Drama
2165	Comedy
2165	Drama
8602	Drama
4847	Drama
3621	Drama
3621	Horror
4813	Sci-Fi
149	Crime
149	Drama
149	Thriller
8650	Drama
4971	Comedy
4971	Drama
4399	Comedy
4399	Drama
346	Drama
346	Musical
72703	Drama
5142	Comedy
5142	Drama
3245	Drama
3311	Western
2075	Drama
2075	War
1068	Crime
1068	Film-Noir
1024	Animation
1024	Children
1024	Musical
3150	Drama
3150	Thriller
58246	Drama
25961	Action
25961	Western
2593	Comedy
33454	Comedy
33454	Drama
49265	Documentary
49265	Drama
49265	War
49355	Drama
483	Drama
6229	Drama
7338	Drama
7338	War
32369	Crime
32369	Drama
32369	Film-Noir
32369	Thriller
116	Documentary
25945	Crime
25945	Film-Noir
25945	Romance
32721	Action
32721	Drama
32721	War
32792	Drama
27812	Documentary
27812	Musical
5007	Adventure
5007	Comedy
5007	Thriller
4043	Crime
4043	Drama
5940	Comedy
3816	Drama
1085	Adventure
1085	Drama
8768	Crime
8768	Drama
8768	Film-Noir
60341	Crime
60341	Documentary
60341	War
8753	Documentary
2969	Drama
2969	Romance
31347	Comedy
31347	Romance
4840	Drama
4840	Romance
8208	Drama
4046	Drama
49263	Comedy
49263	Documentary
25918	Drama
6064	Drama
6064	Film-Noir
5397	Comedy
5397	Sci-Fi
25993	Drama
25993	Romance
3637	Drama
8256	Drama
8256	Romance
26796	Drama
26796	Romance
5122	Drama
3738	Drama
3010	Drama
81385	Drama
41721	Drama
41721	Romance
33603	Comedy
33603	Drama
8718	Drama
4769	Documentary
8275	Comedy
30701	Comedy
30701	Drama
30701	War
6599	Drama
4282	Drama
26119	Drama
3099	Comedy
3099	Drama
3099	Romance
5560	Comedy
5560	Musical
2939	Drama
2939	Thriller
2784	Horror
86884	Drama
4484	Drama
8456	Crime
8456	Drama
8456	Thriller
6450	Drama
6450	War
321	Drama
6630	Adventure
6630	Drama
6226	Drama
56060	Comedy
56060	Drama
56060	Romance
56060	War
4024	Romance
6457	Action
6457	Drama
6457	War
5601	Children
5601	Drama
4428	Comedy
4428	Drama
4428	Romance
4428	Western
4441	Action
5765	Animation
5765	Children
5765	Comedy
4768	Crime
4768	Mystery
4768	Thriller
4216	Drama
41585	Crime
41585	Drama
41585	Film-Noir
4424	Drama
7092	Drama
7092	Romance
25916	Drama
25916	War
5005	Drama
3547	Comedy
3547	Drama
2069	Drama
47306	Drama
47306	Mystery
47306	War
5226	Drama
5226	Romance
1660	Drama
25766	Drama
48682	Comedy
48682	Drama
3680	Documentary
7141	Documentary
26083	Drama
4403	Horror
60482	Drama
1545	Drama
2782	Horror
7585	Drama
7585	Romance
8273	Comedy
8273	Drama
8273	Romance
3205	Horror
3696	Comedy
3696	Horror
3696	Sci-Fi
3696	Thriller
31255	Action
31255	Thriller
5012	Drama
5012	Musical
5012	Romance
32261	Drama
32261	War
46959	Comedy
46959	Drama
5859	Drama
5859	Thriller
5859	War
5125	Comedy
5272	Drama
4116	Comedy
44301	Crime
44301	Drama
6409	Western
43	Drama
7134	Drama
7134	Thriller
3678	Drama
81456	Drama
81456	Romance
25941	Drama
25941	Romance
659	Crime
659	Drama
659	Thriller
7650	Horror
8335	Drama
3320	Comedy
3320	Drama
3320	Romance
4330	Drama
52528	Drama
2057	Adventure
2057	Children
31030	Children
31030	Drama
7128	Sci-Fi
25835	Crime
25835	Drama
70846	Drama
1937	Comedy
1937	Drama
1937	Musical
2848	Drama
6840	Comedy
6840	Drama
40988	Western
60735	Drama
60735	Thriller
4183	Comedy
4183	Drama
31950	Fantasy
31950	Horror
31950	Mystery
60418	Comedy
60418	Drama
3849	Thriller
1450	War
8153	Drama
4930	Action
4930	Drama
4930	Thriller
2272	Drama
2370	Action
2370	Adventure
2370	Drama
897	Adventure
897	Drama
897	Romance
897	War
25962	Action
25962	Adventure
25962	Romance
8133	Drama
84240	Drama
8336	Comedy
8336	Romance
8920	Drama
2757	Drama
61678	Comedy
7787	Action
7787	Drama
7787	War
69988	Comedy
4420	Drama
2221	Drama
2221	Thriller
2227	Crime
2227	Drama
2227	Thriller
5499	Adventure
5499	Drama
5499	Romance
6211	Drama
6082	Romance
6082	Western
1169	Documentary
5937	Drama
25797	Musical
51991	Drama
50259	Drama
68324	Drama
5202	Drama
2988	Drama
2238	Comedy
2238	Drama
6195	Documentary
1846	Drama
3734	Drama
8227	Adventure
8227	War
8227	Western
7219	Drama
7051	Comedy
3808	Drama
3808	War
746	Film-Noir
1414	Comedy
90809	Drama
4927	Fantasy
4927	Mystery
4927	Thriller
5696	Drama
7211	Comedy
7211	Romance
7394	Action
7394	Adventure
7394	Comedy
26147	Comedy
26147	Drama
26147	Romance
61967	Drama
49200	Comedy
49200	Romance
1925	Action
1925	Drama
1925	Romance
1925	War
1191	Documentary
1191	Musical
26139	Drama
26139	War
31359	Drama
2938	Drama
2938	Sci-Fi
7742	Drama
7742	Horror
970	Adventure
970	Comedy
970	Crime
970	Drama
970	Romance
43497	Drama
43497	Romance
38198	Documentary
8710	Drama
8710	Romance
5660	Crime
5660	Drama
5660	Thriller
3024	Horror
3024	Sci-Fi
31687	Animation
31687	Children
6809	Thriller
7580	Drama
25905	Comedy
25905	Romance
352	Comedy
352	Drama
50229	Comedy
50229	Musical
50229	Romance
6047	Drama
6047	Film-Noir
6047	Mystery
27255	Drama
43934	Documentary
2880	Action
2880	Adventure
2880	Comedy
63446	Comedy
63446	Drama
32316	Drama
32316	Romance
45335	Comedy
45335	Musical
45335	Romance
2074	Crime
2074	Drama
2074	Romance
3859	Documentary
38994	Drama
38994	Romance
38994	Thriller
4473	Drama
4473	War
4179	Drama
5619	Documentary
32349	Drama
3406	Action
3406	Adventure
3406	Drama
3406	War
5986	Drama
3417	Adventure
3417	Comedy
2481	Drama
2481	Romance
8143	Drama
51638	Western
80	Children
80	Drama
8726	Comedy
8726	Thriller
5418	Action
5418	Mystery
5418	Thriller
4011	Comedy
4011	Crime
4011	Thriller
1580	Action
1580	Comedy
1580	Sci-Fi
780	Action
780	Adventure
780	Sci-Fi
780	Thriller
6365	Action
6365	Adventure
6365	Sci-Fi
6365	Thriller
1625	Drama
1625	Mystery
1625	Thriller
5218	Adventure
5218	Animation
5218	Children
5218	Comedy
3052	Adventure
3052	Comedy
3052	Fantasy
2628	Action
2628	Adventure
2628	Sci-Fi
253	Drama
253	Horror
3275	Action
3275	Crime
3275	Drama
3275	Thriller
8644	Action
8644	Adventure
8644	Sci-Fi
8644	Thriller
10	Action
10	Adventure
10	Thriller
1917	Action
1917	Romance
1917	Sci-Fi
1917	Thriller
5903	Action
5903	Sci-Fi
5903	Thriller
316	Action
316	Adventure
316	Sci-Fi
56174	Action
56174	Horror
56174	Sci-Fi
56174	Thriller
89745	Action
89745	Adventure
89745	Sci-Fi
2353	Action
2353	Thriller
2617	Action
2617	Adventure
2617	Comedy
2617	Fantasy
2617	Horror
2617	Thriller
45499	Action
45499	Sci-Fi
45499	Thriller
99114	Action
99114	Drama
99114	Western
8957	Horror
8957	Mystery
8957	Thriller
1356	Action
1356	Adventure
1356	Sci-Fi
1356	Thriller
5299	Comedy
5299	Romance
53972	Action
53972	Adventure
53972	Crime
53972	Thriller
91500	Action
91500	Adventure
91500	Drama
91500	Sci-Fi
91500	Thriller
8917	Action
8917	Adventure
8917	Animation
8917	Comedy
66934	Comedy
66934	Drama
66934	Musical
66934	Sci-Fi
1391	Action
1391	Comedy
1391	Sci-Fi
27611	Drama
27611	Sci-Fi
27611	War
92259	Comedy
92259	Drama
3977	Action
3977	Comedy
31696	Action
31696	Fantasy
31696	Horror
31696	Thriller
96079	Action
96079	Adventure
96079	Thriller
96610	Action
96610	Crime
96610	Sci-Fi
4874	Drama
4874	Fantasy
4874	Mystery
4874	Sci-Fi
98809	Adventure
98809	Fantasy
1722	Action
1722	Adventure
1722	Thriller
6323	Crime
6323	Horror
6323	Mystery
6323	Thriller
4105	Fantasy
4105	Horror
4105	Thriller
62	Drama
97304	Drama
97304	Thriller
79091	Animation
79091	Children
79091	Comedy
79091	Crime
2541	Drama
40278	Action
40278	Drama
40278	War
1597	Drama
1597	Mystery
1597	Romance
1597	Thriller
8783	Drama
8783	Mystery
8783	Thriller
4148	Horror
4148	Thriller
1298	Drama
1298	Musical
6754	Action
6754	Fantasy
6754	Horror
88744	Action
88744	Drama
88744	Sci-Fi
88744	Thriller
72641	Drama
112852	Action
112852	Adventure
112852	Sci-Fi
2125	Comedy
2125	Drama
2125	Romance
5219	Action
5219	Horror
5219	Sci-Fi
5219	Thriller
102445	Action
102445	Adventure
102445	Sci-Fi
4865	Crime
4865	Horror
4865	Mystery
4865	Thriller
97938	Adventure
97938	Drama
106920	Drama
106920	Romance
106920	Sci-Fi
63062	Crime
63062	Drama
63062	Mystery
1590	Horror
1590	Sci-Fi
1590	Thriller
59387	Adventure
59387	Drama
59387	Fantasy
7669	Drama
7669	Romance
55908	Drama
55908	Sci-Fi
34150	Action
34150	Adventure
34150	Sci-Fi
106487	Action
106487	Adventure
106487	Sci-Fi
88810	Drama
4446	Adventure
4446	Animation
4446	Fantasy
4446	Sci-Fi
5574	Action
5574	Crime
112556	Drama
112556	Thriller
111362	Action
111362	Adventure
111362	Sci-Fi
5791	Drama
5791	Romance
64622	Drama
64622	Romance
106489	Adventure
106489	Fantasy
44974	Drama
44974	Thriller
8366	Comedy
8366	Drama
39446	Horror
39446	Thriller
3798	Drama
3798	Horror
3798	Mystery
96821	Drama
96821	Romance
2803	Crime
2803	Drama
2803	Mystery
2803	Romance
2803	Thriller
48997	Crime
48997	Drama
48997	Thriller
56145	Horror
56145	Sci-Fi
27808	Comedy
27808	Drama
27808	Romance
36535	Comedy
36535	Drama
97752	Drama
97752	Sci-Fi
62849	Action
62849	Crime
3355	Fantasy
3355	Horror
3355	Mystery
3355	Thriller
8810	Action
8810	Horror
8810	Sci-Fi
8810	Thriller
110102	Action
110102	Adventure
110102	Sci-Fi
65514	Action
65514	Drama
65514	War
98961	Action
98961	Drama
98961	Thriller
37386	Action
37386	Sci-Fi
105504	Adventure
105504	Drama
105504	Thriller
70293	Comedy
70293	Drama
70293	Romance
108932	Action
108932	Adventure
108932	Animation
108932	Children
108932	Comedy
108932	Fantasy
79357	Drama
79357	Fantasy
79357	Romance
79357	Sci-Fi
106100	Drama
105844	Drama
5944	Action
5944	Drama
5944	Sci-Fi
5944	Thriller
106696	Adventure
106696	Animation
106696	Comedy
106696	Fantasy
106696	Musical
106696	Romance
71579	Drama
71579	Romance
5026	Action
5026	Mystery
5026	Thriller
2009	Drama
2009	Mystery
2009	Sci-Fi
2009	Thriller
50912	Romance
56715	Drama
56715	Fantasy
56715	Romance
69951	Drama
69951	Fantasy
3677	Documentary
55721	Action
55721	Crime
55721	Drama
55721	Thriller
26133	Animation
26133	Children
26133	Comedy
56921	Action
56921	Drama
56921	Sci-Fi
56921	Thriller
42718	Action
42718	Crime
42718	Sci-Fi
33171	Drama
33171	Mystery
112290	Drama
55995	Action
55995	Adventure
55995	Animation
55995	Fantasy
71264	Animation
71264	Children
71264	Fantasy
59126	Comedy
59126	Documentary
37727	Action
37727	Drama
37727	Thriller
79008	Animation
79008	Comedy
79008	Fantasy
74510	Action
74510	Crime
74510	Drama
74510	Mystery
74510	Thriller
84772	Adventure
84772	Comedy
84772	Sci-Fi
57504	Animation
57504	Comedy
57504	Drama
57504	Romance
57504	Sci-Fi
103042	Action
103042	Adventure
103042	Fantasy
103042	Sci-Fi
116797	Drama
116797	Thriller
55282	Horror
55282	Thriller
112183	Comedy
112183	Drama
3791	Drama
87222	Action
87222	Adventure
87222	Animation
87222	Children
87222	Comedy
83134	Comedy
83134	Horror
4054	Drama
4054	Romance
103228	Action
103228	Adventure
103228	Sci-Fi
71135	Horror
71135	Sci-Fi
71135	Thriller
86320	Drama
86320	Sci-Fi
103335	Animation
103335	Children
103335	Comedy
106072	Action
106072	Adventure
106072	Fantasy
46948	Animation
46948	Children
46948	Fantasy
46948	Mystery
5065	Drama
5065	Fantasy
5065	Horror
5065	Mystery
5065	Thriller
96829	Drama
72737	Animation
72737	Children
72737	Fantasy
72737	Musical
72737	Romance
2138	Adventure
2138	Animation
2138	Children
2138	Drama
2138	Fantasy
7649	Adventure
7649	Sci-Fi
112623	Sci-Fi
80969	Drama
80969	Romance
80969	Sci-Fi
3675	Comedy
3675	Musical
3675	Romance
27741	Drama
27741	Romance
52287	Action
52287	Adventure
52287	Animation
52287	Children
52287	Comedy
52287	Sci-Fi
41573	Comedy
41573	Drama
41573	Romance
40826	Drama
40826	Musical
40826	Romance
112175	Action
112175	Adventure
112175	Animation
54281	Comedy
54281	Drama
40870	Drama
8947	Horror
8947	Mystery
8947	Thriller
45730	Drama
45730	Fantasy
45730	Mystery
67267	Comedy
67267	Drama
2533	Action
2533	Sci-Fi
49932	Drama
49932	Mystery
49932	Thriller
8860	Action
8860	Crime
8860	Drama
8860	Mystery
8860	Thriller
34323	Action
34323	Crime
34323	Horror
96488	Documentary
102194	Adventure
102194	Crime
102194	Drama
86781	Drama
86781	Mystery
86781	War
43560	Children
43560	Comedy
43560	Fantasy
62644	Drama
27700	Drama
80831	Drama
80831	Horror
80831	Mystery
71108	Drama
71108	Mystery
58347	Comedy
58347	Fantasy
58347	Romance
3723	Drama
93721	Documentary
55274	Drama
95558	Drama
95558	Fantasy
90376	Drama
90376	Thriller
107141	Comedy
107141	Drama
27772	Horror
5833	Action
5833	Horror
116823	Adventure
116823	Sci-Fi
116823	Thriller
115617	Action
115617	Animation
115617	Comedy
106438	Comedy
106438	Drama
107406	Action
107406	Drama
107406	Sci-Fi
4725	Horror
4725	Thriller
31694	Comedy
31694	Musical
31694	Romance
6820	Drama
6820	Horror
6820	Thriller
50160	Drama
8870	Drama
8870	Mystery
8870	Sci-Fi
8870	Thriller
8157	Animation
8157	Fantasy
8157	Thriller
68269	Drama
68269	Romance
7757	Action
7757	Adventure
7757	Fantasy
40412	Crime
40412	Thriller
86298	Adventure
86298	Animation
86298	Children
86298	Comedy
78088	Mystery
78088	Thriller
7834	Comedy
7834	Crime
7834	Mystery
7834	Romance
87192	Action
87192	Comedy
87192	Sci-Fi
96655	Comedy
96655	Drama
96655	Sci-Fi
42018	Comedy
42018	Drama
27869	Action
27869	Drama
27869	War
33896	Horror
79274	Action
79274	Animation
73854	Adventure
73854	Animation
73854	Children
73854	Fantasy
73854	Musical
2337	Drama
2690	Comedy
2690	Romance
52950	Action
52950	Fantasy
52950	Horror
52950	Thriller
82169	Adventure
82169	Children
82169	Fantasy
3998	Drama
105355	Drama
105355	Romance
8580	Adventure
8580	Comedy
8580	Fantasy
8580	Musical
37475	Drama
73290	Drama
6290	Horror
40851	Action
40851	Adventure
40851	Children
40851	Fantasy
81819	Drama
5632	Drama
57243	Comedy
57243	Drama
26326	Drama
6810	Drama
6810	Thriller
2517	Horror
111921	Drama
111921	Romance
40946	Comedy
40946	Musical
51698	Adventure
51698	Children
51698	Sci-Fi
74416	Drama
6344	Comedy
6344	Drama
6344	Romance
78836	Drama
96606	Documentary
67508	Action
67508	Crime
67508	Drama
67508	Thriller
27899	Comedy
27899	Documentary
27899	Drama
53024	Documentary
82242	Action
82242	Comedy
33649	Comedy
33649	Drama
33649	Romance
72171	Action
72171	Comedy
1190	Crime
1190	Drama
1190	Romance
74553	Animation
74553	Fantasy
59810	Drama
5051	Comedy
5051	Drama
5051	Romance
735	Horror
5316	Romance
5316	Thriller
6790	Drama
6790	Fantasy
6790	Sci-Fi
105213	Comedy
105213	Drama
105213	Romance
5312	Crime
5312	Thriller
1128	Horror
40955	Comedy
40955	Drama
55284	Drama
55284	Thriller
54785	Horror
99145	Drama
99145	Thriller
7831	Comedy
7831	Crime
7831	Drama
7831	Mystery
7831	Romance
98243	Adventure
98243	Animation
98243	Fantasy
56563	Documentary
102800	Comedy
102800	Drama
3306	Comedy
54962	Drama
54962	Mystery
50742	Documentary
6971	Drama
6971	Thriller
40966	Drama
2204	Mystery
2204	Thriller
93498	Drama
98056	Drama
98056	Romance
7894	Action
7894	Adventure
7894	War
7894	Western
4738	Romance
4738	Sci-Fi
104944	Drama
6063	Drama
6063	Horror
71468	Action
71468	Fantasy
71468	Sci-Fi
80185	Documentary
49957	Comedy
49957	Drama
32898	Action
32898	Adventure
32898	Fantasy
32898	Sci-Fi
101895	Drama
35347	Animation
35347	Drama
50011	Comedy
50011	Drama
50011	Fantasy
50011	Mystery
82463	Drama
58425	Documentary
73808	Crime
73808	Drama
73808	Thriller
104272	Documentary
81257	Drama
100556	Documentary
81191	Documentary
1009	Adventure
1009	Children
1009	Fantasy
4976	Drama
43744	Comedy
43744	Drama
43744	Romance
8404	Crime
8404	Mystery
8404	Thriller
33164	Horror
33164	Thriller
74508	Drama
74508	Romance
7024	Drama
62733	Drama
62733	Horror
62733	Mystery
62733	Thriller
38095	Action
38095	Crime
38095	Drama
8405	Drama
8405	Horror
107771	Drama
107771	Horror
107771	Romance
32025	Drama
32025	Thriller
7365	Drama
91134	Drama
99917	Romance
99917	Sci-Fi
99917	Thriller
86290	Comedy
86290	Documentary
7178	Drama
59418	Crime
2901	Horror
2901	Sci-Fi
59220	Comedy
59220	Romance
27005	Crime
27005	Drama
27005	Mystery
27005	Thriller
74668	Action
74668	Sci-Fi
7759	Drama
4454	Animation
4454	Drama
4454	Sci-Fi
104337	Drama
4166	Action
4166	Drama
8667	Drama
8667	Romance
86892	Action
86892	Crime
86892	Thriller
71129	Action
71129	Adventure
71129	Animation
71129	Fantasy
71129	Sci-Fi
8401	Crime
8401	Mystery
8401	Thriller
2437	Drama
87308	Drama
87308	Romance
103984	Comedy
103984	Drama
96832	Drama
96832	Fantasy
96832	Musical
96832	Mystery
96832	Sci-Fi
57910	Comedy
57910	Horror
109848	Horror
109848	Sci-Fi
109848	Thriller
97024	Drama
97024	Romance
55901	Comedy
55901	Drama
55901	Musical
5643	Documentary
104283	Animation
104283	Drama
104283	Romance
93988	Drama
93988	Romance
61246	Comedy
98585	Drama
76763	Drama
76763	Musical
67429	Animation
67429	Musical
83270	Comedy
83270	Drama
26603	Fantasy
26603	Horror
26603	Sci-Fi
26603	Thriller
4389	Drama
106841	Comedy
106841	Drama
55946	Drama
55946	Thriller
55946	War
6705	Comedy
6705	Crime
6705	Drama
6705	Thriller
7260	Comedy
7260	Drama
7260	Romance
69394	Crime
69394	Drama
27186	Adventure
27186	Animation
27186	Children
27186	Fantasy
27369	Animation
27369	Comedy
7010	Drama
7010	Romance
31101	Action
31101	Crime
31101	Drama
33288	Drama
30892	Animation
30892	Documentary
5980	Horror
5980	Mystery
5980	Thriller
7919	Drama
7919	Film-Noir
109864	Comedy
109864	Crime
109864	Drama
45635	Drama
26502	Drama
26502	Fantasy
6695	Horror
6695	Thriller
6882	Action
6882	Adventure
6882	Sci-Fi
2500	Comedy
82037	Documentary
1699	Comedy
1699	Drama
33722	Comedy
33722	Drama
33722	Romance
52283	Horror
52283	Thriller
27329	Documentary
27865	Action
27865	Adventure
27865	Drama
27865	Thriller
86852	Drama
2774	Comedy
2774	Romance
46664	Drama
46664	Mystery
46664	Thriller
69324	Action
69324	Drama
69324	War
26269	Action
26269	Crime
103624	Drama
102753	Drama
102753	Mystery
102753	Romance
44889	Comedy
44889	Drama
44889	Musical
52666	Drama
52666	Horror
97057	Adventure
97057	Documentary
97057	Drama
97673	Documentary
7485	Comedy
49225	Documentary
86487	Drama
41627	Action
41627	Drama
8535	Drama
8535	Musical
62235	Drama
62235	Thriller
5187	Comedy
8675	Action
8675	Drama
8675	War
6629	Crime
6629	Horror
6629	Mystery
6629	Thriller
96911	Drama
96911	Romance
50651	Comedy
5527	Drama
5527	Romance
3658	Horror
3658	Sci-Fi
90357	Drama
91869	Documentary
91199	Drama
91199	Romance
101962	Animation
101962	Fantasy
31545	Crime
31545	Film-Noir
64278	Documentary
62801	Action
62801	Drama
33124	Drama
33124	War
40491	Comedy
40491	Drama
59684	Documentary
35015	Adventure
35015	Drama
27746	Horror
27746	Thriller
7328	Drama
77240	Drama
77240	Romance
61406	Drama
5588	Horror
8739	Drama
59549	Drama
59549	Romance
53827	Drama
49394	Drama
112515	Drama
112515	Horror
112515	Thriller
111384	Thriller
88267	Animation
88267	Children
88267	Comedy
69574	Drama
69574	Fantasy
5460	Action
5460	Animation
5460	Children
5460	Comedy
31374	Comedy
31374	Drama
31374	Romance
56379	Documentary
26270	Action
26270	Adventure
2310	Drama
7038	Drama
7038	Romance
8295	Adventure
8295	Mystery
8295	Thriller
102684	Drama
102684	Thriller
26005	Action
26005	Adventure
26005	Drama
26012	Action
26012	Adventure
26012	Drama
8740	Comedy
8740	Drama
7029	Horror
7029	Thriller
7951	Fantasy
7951	Horror
91548	Documentary
91548	Drama
27843	Drama
31930	Drama
6859	Drama
6859	Fantasy
81132	Action
81132	Adventure
81132	Comedy
81132	Crime
81132	Drama
81132	Film-Noir
81132	Horror
81132	Mystery
81132	Thriller
81132	Western
87660	Drama
114028	Comedy
114028	Drama
111235	Documentary
111235	Sci-Fi
30867	Comedy
31547	Documentary
31547	War
4723	Drama
90266	Documentary
7879	Comedy
90528	Crime
90528	Drama
90528	Thriller
55156	Documentary
89678	Drama
89678	Romance
49917	Documentary
103027	Comedy
103027	Drama
103027	Romance
84116	Drama
38097	Drama
38097	Horror
38097	Thriller
3851	Comedy
46919	Drama
5684	Documentary
80553	Drama
73027	Drama
6939	Drama
6939	Romance
7050	Comedy
7050	Musical
7050	Romance
50641	Comedy
50641	Fantasy
50641	Horror
187	Comedy
106452	Drama
80469	Animation
27648	Comedy
27648	Drama
27647	Comedy
27647	Drama
27647	Romance
5663	Horror
1337	Drama
1337	Horror
1337	Thriller
82173	Comedy
71438	Drama
1465	Action
1465	Drama
25852	Mystery
25852	Thriller
